Date,IN,OUT,street,value,day,month,week,tavg,tmin,tmax,prcp,bank_holiday,days_countdown
2015-08-22,18214.0,21959.0,Henry_Street,40173.0,Saturday,August,34,14.2,11.2,17.2,25.3,False,125
2015-08-22,3413.0,1173.0,Mary_Street,4586.0,Saturday,August,34,14.2,11.2,17.2,25.3,False,125
2015-08-22,6274.0,6425.0,O_Connell_St,12699.0,Saturday,August,34,14.2,11.2,17.2,25.3,False,125
2015-08-23,1844.0,2019.0,Capel_Street,3863.0,Sunday,August,34,13.2,12.8,14.2,9.9,False,124
2015-08-23,8486.0,7590.0,Henry_Street,16076.0,Sunday,August,34,13.2,12.8,14.2,9.9,False,124
2015-08-23,1827.0,438.0,Mary_Street,2265.0,Sunday,August,34,13.2,12.8,14.2,9.9,False,124
2015-08-23,2898.0,2468.0,O_Connell_St,5366.0,Sunday,August,34,13.2,12.8,14.2,9.9,False,124
2015-08-24,3662.0,2917.0,Capel_Street,6579.0,Monday,August,35,13.6,11.1,18.7,0.0,False,123
2015-08-24,20469.0,22781.0,Henry_Street,43250.0,Monday,August,35,13.6,11.1,18.7,0.0,False,123
2015-08-24,4255.0,1780.0,Mary_Street,6035.0,Monday,August,35,13.6,11.1,18.7,0.0,False,123
2015-08-24,7646.0,9370.0,O_Connell_St,17016.0,Monday,August,35,13.6,11.1,18.7,0.0,False,123
2015-08-25,2743.0,2824.0,Capel_Street,5567.0,Tuesday,August,35,11.6,5.3,14.9,16.2,False,122
2015-08-25,15294.0,17473.0,Henry_Street,32767.0,Tuesday,August,35,11.6,5.3,14.9,16.2,False,122
2015-08-25,2817.0,1015.0,Mary_Street,3832.0,Tuesday,August,35,11.6,5.3,14.9,16.2,False,122
2015-08-25,6675.0,6674.0,O_Connell_St,13349.0,Tuesday,August,35,11.6,5.3,14.9,16.2,False,122
2015-08-26,3438.0,3164.0,Capel_Street,6602.0,Wednesday,August,35,13.8,9.6,18.7,0.1,False,121
2015-08-26,21101.0,23206.0,Henry_Street,44307.0,Wednesday,August,35,13.8,9.6,18.7,0.1,False,121
2015-08-26,4172.0,1571.0,Mary_Street,5743.0,Wednesday,August,35,13.8,9.6,18.7,0.1,False,121
2015-08-26,7324.0,7786.0,O_Connell_St,15110.0,Wednesday,August,35,13.8,9.6,18.7,0.1,False,121
2015-08-27,3871.0,2664.0,Capel_Street,6535.0,Thursday,August,35,12.9,9.8,19.6,5.1,False,120
2015-08-27,23093.0,25049.0,Henry_Street,48142.0,Thursday,August,35,12.9,9.8,19.6,5.1,False,120
2015-08-27,4766.0,1890.0,Mary_Street,6656.0,Thursday,August,35,12.9,9.8,19.6,5.1,False,120
2015-08-27,8373.0,9980.0,O_Connell_St,18353.0,Thursday,August,35,12.9,9.8,19.6,5.1,False,120
2015-08-28,3242.0,3212.0,Capel_Street,6454.0,Friday,August,35,14.1,9.5,19.6,0.2,False,119
2015-08-28,22970.0,25883.0,Henry_Street,48853.0,Friday,August,35,14.1,9.5,19.6,0.2,False,119
2015-08-28,4808.0,1652.0,Mary_Street,6460.0,Friday,August,35,14.1,9.5,19.6,0.2,False,119
2015-08-28,8740.0,10044.0,O_Connell_St,18784.0,Friday,August,35,14.1,9.5,19.6,0.2,False,119
2015-08-29,3110.0,3133.0,Capel_Street,6243.0,Saturday,August,35,14.2,11.0,19.0,3.4,False,118
2015-08-29,20556.0,23387.0,Henry_Street,43943.0,Saturday,August,35,14.2,11.0,19.0,3.4,False,118
2015-08-29,3542.0,1694.0,Mary_Street,5236.0,Saturday,August,35,14.2,11.0,19.0,3.4,False,118
2015-08-29,7084.0,7910.0,O_Connell_St,15097.0,Saturday,August,35,14.2,11.0,19.0,3.4,False,118
2015-08-30,2735.0,2909.0,Capel_Street,5644.0,Sunday,August,35,12.8,8.5,18.2,0.0,False,117
2015-08-30,16292.0,18222.0,Henry_Street,34514.0,Sunday,August,35,12.8,8.5,18.2,0.0,False,117
2015-08-30,3247.0,1289.0,Mary_Street,4536.0,Sunday,August,35,12.8,8.5,18.2,0.0,False,117
2015-08-30,7084.0,7910.0,O_Connell_St,15097.0,Sunday,August,35,12.8,8.5,18.2,0.0,False,117
2015-08-31,2992.0,2817.0,Capel_Street,5809.0,Monday,August,36,11.7,9.1,16.5,8.2,False,116
2015-08-31,17250.0,18534.0,Henry_Street,35784.0,Monday,August,36,11.7,9.1,16.5,8.2,False,116
2015-08-31,3299.0,1101.0,Mary_Street,4400.0,Monday,August,36,11.7,9.1,16.5,8.2,False,116
2015-08-31,7084.0,7910.0,O_Connell_St,15097.0,Monday,August,36,11.7,9.1,16.5,8.2,False,116
2015-01-09,3287.0,2900.0,Capel_Street,6187.0,Friday,January,2,10.8,4.4,15.0,7.2,False,350
2015-01-09,20393.0,22105.0,Henry_Street,42498.0,Friday,January,2,10.8,4.4,15.0,7.2,False,350
2015-01-09,3869.0,1492.0,Mary_Street,5361.0,Friday,January,2,10.8,4.4,15.0,7.2,False,350
2015-01-09,7084.0,7910.0,O_Connell_St,15097.0,Friday,January,2,10.8,4.4,15.0,7.2,False,350
2015-02-09,2979.0,2830.0,Capel_Street,5809.0,Monday,February,7,2.8,-0.6,5.0,0.0,False,319
2015-02-09,20468.0,21709.0,Henry_Street,42177.0,Monday,February,7,2.8,-0.6,5.0,0.0,False,319
2015-02-09,3734.0,1285.0,Mary_Street,5019.0,Monday,February,7,2.8,-0.6,5.0,0.0,False,319
2015-02-09,7084.0,7910.0,O_Connell_St,15097.0,Monday,February,7,2.8,-0.6,5.0,0.0,False,319
2015-03-09,3404.0,3120.0,Capel_Street,6524.0,Monday,March,11,7.4,-0.5,14.3,0.8,False,291
2015-03-09,22013.0,22312.0,Henry_Street,44325.0,Monday,March,11,7.4,-0.5,14.3,0.8,False,291
2015-03-09,4224.0,1559.0,Mary_Street,5783.0,Monday,March,11,7.4,-0.5,14.3,0.8,False,291
2015-03-09,7084.0,7910.0,O_Connell_St,15097.0,Monday,March,11,7.4,-0.5,14.3,0.8,False,291
2015-04-09,3505.0,3039.0,Capel_Street,6544.0,Thursday,April,15,9.7,2.0,18.3,0.0,False,260
2015-04-09,21125.0,22648.0,Henry_Street,43773.0,Thursday,April,15,9.7,2.0,18.3,0.0,False,260
2015-04-09,4237.0,1295.0,Mary_Street,5532.0,Thursday,April,15,9.7,2.0,18.3,0.0,False,260
2015-04-09,7084.0,7910.0,O_Connell_St,15097.0,Thursday,April,15,9.7,2.0,18.3,0.0,False,260
2015-05-09,3645.0,2976.0,Capel_Street,6621.0,Saturday,May,19,9.9,6.3,15.6,1.3,False,230
2015-05-09,21259.0,24408.0,Henry_Street,45667.0,Saturday,May,19,9.9,6.3,15.6,1.3,False,230
2015-05-09,4877.0,2214.0,Mary_Street,7091.0,Saturday,May,19,9.9,6.3,15.6,1.3,False,230
2015-05-09,7084.0,7910.0,O_Connell_St,15097.0,Saturday,May,19,9.9,6.3,15.6,1.3,False,230
2015-06-09,2572.0,2635.0,Capel_Street,5207.0,Tuesday,June,24,9.8,2.8,16.3,0.0,False,199
2015-06-09,17059.0,18010.0,Henry_Street,35069.0,Tuesday,June,24,9.8,2.8,16.3,0.0,False,199
2015-06-09,3506.0,1208.0,Mary_Street,4714.0,Tuesday,June,24,9.8,2.8,16.3,0.0,False,199
2015-06-09,7084.0,7910.0,O_Connell_St,15097.0,Tuesday,June,24,9.8,2.8,16.3,0.0,False,199
2015-07-09,3278.0,2901.0,Capel_Street,6179.0,Thursday,July,28,12.6,5.5,19.7,0.0,False,169
2015-07-09,18681.0,21663.0,Henry_Street,40344.0,Thursday,July,28,12.6,5.5,19.7,0.0,False,169
2015-07-09,3446.0,918.0,Mary_Street,4364.0,Thursday,July,28,12.6,5.5,19.7,0.0,False,169
2015-07-09,7084.0,7910.0,O_Connell_St,15097.0,Thursday,July,28,12.6,5.5,19.7,0.0,False,169
2015-08-09,3267.0,3135.0,Capel_Street,6402.0,Sunday,August,32,16.4,13.9,20.3,0.0,False,138
2015-08-09,19641.0,23156.0,Henry_Street,42797.0,Sunday,August,32,16.4,13.9,20.3,0.0,False,138
2015-08-09,4544.0,1674.0,Mary_Street,6218.0,Sunday,August,32,16.4,13.9,20.3,0.0,False,138
2015-08-09,7084.0,7910.0,O_Connell_St,15097.0,Sunday,August,32,16.4,13.9,20.3,0.0,False,138
2015-09-09,3252.0,3092.0,Capel_Street,6344.0,Wednesday,September,37,12.9,8.9,17.0,0.0,False,107
2015-09-09,18925.0,22461.0,Henry_Street,41386.0,Wednesday,September,37,12.9,8.9,17.0,0.0,False,107
2015-09-09,3742.0,1305.0,Mary_Street,5047.0,Wednesday,September,37,12.9,8.9,17.0,0.0,False,107
2015-09-09,7084.0,7910.0,O_Connell_St,15097.0,Wednesday,September,37,12.9,8.9,17.0,0.0,False,107
2015-10-09,3380.0,3422.0,Capel_Street,6802.0,Friday,October,41,12.9,9.1,17.4,0.0,False,77
2015-10-09,20843.0,24683.0,Henry_Street,45526.0,Friday,October,41,12.9,9.1,17.4,0.0,False,77
2015-10-09,3654.0,1270.0,Mary_Street,4924.0,Friday,October,41,12.9,9.1,17.4,0.0,False,77
2015-10-09,7084.0,7910.0,O_Connell_St,15097.0,Friday,October,41,12.9,9.1,17.4,0.0,False,77
2015-11-09,3178.0,3242.0,Capel_Street,6420.0,Monday,November,46,12.9,6.3,16.5,2.7,False,46
2015-11-09,16188.0,19679.0,Henry_Street,35867.0,Monday,November,46,12.9,6.3,16.5,2.7,False,46
2015-11-09,3273.0,952.0,Mary_Street,4225.0,Monday,November,46,12.9,6.3,16.5,2.7,False,46
2015-11-09,7281.0,7047.0,O_Connell_St,14328.0,Monday,November,46,12.9,6.3,16.5,2.7,False,46
2015-12-09,3598.0,3403.0,Capel_Street,7001.0,Wednesday,December,50,9.5,4.2,12.5,10.8,False,16
2015-12-09,21241.0,22799.0,Henry_Street,44040.0,Wednesday,December,50,9.5,4.2,12.5,10.8,False,16
2015-12-09,4522.0,1373.0,Mary_Street,5895.0,Wednesday,December,50,9.5,4.2,12.5,10.8,False,16
2015-12-09,8147.0,8696.0,O_Connell_St,16843.0,Wednesday,December,50,9.5,4.2,12.5,10.8,False,16
2015-09-13,2360.0,2658.0,Capel_Street,5018.0,Sunday,September,37,11.9,9.6,15.9,1.0,False,103
2015-09-13,12370.0,14539.0,Henry_Street,26909.0,Sunday,September,37,11.9,9.6,15.9,1.0,False,103
2015-09-13,2987.0,1058.0,Mary_Street,4045.0,Sunday,September,37,11.9,9.6,15.9,1.0,False,103
2015-09-13,5924.0,5451.0,O_Connell_St,11375.0,Sunday,September,37,11.9,9.6,15.9,1.0,False,103
2015-09-14,3263.0,3111.0,Capel_Street,6374.0,Monday,September,38,12.1,10.3,14.2,1.5,False,102
2015-09-14,17688.0,20154.0,Henry_Street,37842.0,Monday,September,38,12.1,10.3,14.2,1.5,False,102
2015-09-14,3224.0,1118.0,Mary_Street,4342.0,Monday,September,38,12.1,10.3,14.2,1.5,False,102
2015-09-14,6949.0,7930.0,O_Connell_St,14879.0,Monday,September,38,12.1,10.3,14.2,1.5,False,102
2015-09-15,3419.0,3191.0,Capel_Street,6610.0,Tuesday,September,38,11.9,9.9,16.9,0.0,False,101
2015-09-15,21485.0,23638.0,Henry_Street,45123.0,Tuesday,September,38,11.9,9.9,16.9,0.0,False,101
2015-09-15,4833.0,2051.0,Mary_Street,6884.0,Tuesday,September,38,11.9,9.9,16.9,0.0,False,101
2015-09-15,7827.0,10615.0,O_Connell_St,18442.0,Tuesday,September,38,11.9,9.9,16.9,0.0,False,101
2015-09-16,3483.0,3465.0,Capel_Street,6948.0,Wednesday,September,38,10.7,6.1,15.9,0.0,False,100
2015-09-16,20356.0,21596.0,Henry_Street,41952.0,Wednesday,September,38,10.7,6.1,15.9,0.0,False,100
2015-09-16,3957.0,1717.0,Mary_Street,5674.0,Wednesday,September,38,10.7,6.1,15.9,0.0,False,100
2015-09-16,9043.0,10478.0,O_Connell_St,19521.0,Wednesday,September,38,10.7,6.1,15.9,0.0,False,100
2015-09-17,3373.0,3219.0,Capel_Street,6592.0,Thursday,September,38,12.3,7.4,17.4,3.7,False,99
2015-09-17,22270.0,22241.0,Henry_Street,44511.0,Thursday,September,38,12.3,7.4,17.4,3.7,False,99
2015-09-17,4160.0,1396.0,Mary_Street,5556.0,Thursday,September,38,12.3,7.4,17.4,3.7,False,99
2015-09-17,8169.0,9895.0,O_Connell_St,18064.0,Thursday,September,38,12.3,7.4,17.4,3.7,False,99
2015-09-18,3841.0,4053.0,Capel_Street,7894.0,Friday,September,38,12.2,9.6,16.3,0.0,False,98
2015-09-18,22745.0,23283.0,Henry_Street,46028.0,Friday,September,38,12.2,9.6,16.3,0.0,False,98
2015-09-18,4581.0,1461.0,Mary_Street,6042.0,Friday,September,38,12.2,9.6,16.3,0.0,False,98
2015-09-18,10021.0,15363.0,O_Connell_St,25384.0,Friday,September,38,12.2,9.6,16.3,0.0,False,98
2015-09-19,3433.0,3533.0,Capel_Street,6966.0,Saturday,September,38,11.9,8.2,18.2,0.0,False,97
2015-09-19,21063.0,23393.0,Henry_Street,44456.0,Saturday,September,38,11.9,8.2,18.2,0.0,False,97
2015-09-19,4812.0,1906.0,Mary_Street,6718.0,Saturday,September,38,11.9,8.2,18.2,0.0,False,97
2015-09-19,8201.0,9465.0,O_Connell_St,17666.0,Saturday,September,38,11.9,8.2,18.2,0.0,False,97
2015-09-20,2338.0,2568.0,Capel_Street,4906.0,Sunday,September,38,13.6,10.0,17.4,5.8,False,96
2015-09-20,14152.0,14284.0,Henry_Street,28436.0,Sunday,September,38,13.6,10.0,17.4,5.8,False,96
2015-09-20,2607.0,771.0,Mary_Street,3378.0,Sunday,September,38,13.6,10.0,17.4,5.8,False,96
2015-09-20,9226.0,8095.0,O_Connell_St,17321.0,Sunday,September,38,13.6,10.0,17.4,5.8,False,96
2015-09-21,3814.0,3079.0,Capel_Street,6893.0,Monday,September,39,12.2,10.3,17.1,8.3,False,95
2015-09-21,20306.0,21578.0,Henry_Street,41884.0,Monday,September,39,12.2,10.3,17.1,8.3,False,95
2015-09-21,3637.0,1176.0,Mary_Street,4813.0,Monday,September,39,12.2,10.3,17.1,8.3,False,95
2015-09-21,8039.0,8779.0,O_Connell_St,16818.0,Monday,September,39,12.2,10.3,17.1,8.3,False,95
2015-09-22,3329.0,3283.0,Capel_Street,6612.0,Tuesday,September,39,10.3,7.9,15.9,0.0,False,94
2015-09-22,20519.0,22114.0,Henry_Street,42633.0,Tuesday,September,39,10.3,7.9,15.9,0.0,False,94
2015-09-22,3488.0,1282.0,Mary_Street,4770.0,Tuesday,September,39,10.3,7.9,15.9,0.0,False,94
2015-09-22,6719.0,9123.0,O_Connell_St,15842.0,Tuesday,September,39,10.3,7.9,15.9,0.0,False,94
2015-09-23,3327.0,3097.0,Capel_Street,6424.0,Wednesday,September,39,11.9,6.5,17.7,0.8,False,93
2015-09-23,21217.0,22157.0,Henry_Street,43374.0,Wednesday,September,39,11.9,6.5,17.7,0.8,False,93
2015-09-23,3808.0,1118.0,Mary_Street,4926.0,Wednesday,September,39,11.9,6.5,17.7,0.8,False,93
2015-09-23,8315.0,9490.0,O_Connell_St,17805.0,Wednesday,September,39,11.9,6.5,17.7,0.8,False,93
2015-09-24,3451.0,2957.0,Capel_Street,6408.0,Thursday,September,39,10.9,7.9,15.0,1.3,False,92
2015-09-24,22343.0,23634.0,Henry_Street,45977.0,Thursday,September,39,10.9,7.9,15.0,1.3,False,92
2015-09-24,4332.0,1469.0,Mary_Street,5801.0,Thursday,September,39,10.9,7.9,15.0,1.3,False,92
2015-09-24,8144.0,9622.0,O_Connell_St,17766.0,Thursday,September,39,10.9,7.9,15.0,1.3,False,92
2015-09-25,3775.0,3637.0,Capel_Street,7412.0,Friday,September,39,11.3,5.4,15.7,0.0,False,91
2015-09-25,22827.0,24323.0,Henry_Street,47150.0,Friday,September,39,11.3,5.4,15.7,0.0,False,91
2015-09-25,4448.0,1944.0,Mary_Street,6392.0,Friday,September,39,11.3,5.4,15.7,0.0,False,91
2015-09-25,9201.0,12511.0,O_Connell_St,21712.0,Friday,September,39,11.3,5.4,15.7,0.0,False,91
2015-09-26,3615.0,3422.0,Capel_Street,7037.0,Saturday,September,39,12.2,7.2,17.9,0.0,False,90
2015-09-26,20313.0,24343.0,Henry_Street,44656.0,Saturday,September,39,12.2,7.2,17.9,0.0,False,90
2015-09-26,4628.0,3121.0,Mary_Street,7749.0,Saturday,September,39,12.2,7.2,17.9,0.0,False,90
2015-09-26,8262.0,10478.0,O_Connell_St,18740.0,Saturday,September,39,12.2,7.2,17.9,0.0,False,90
2015-09-27,2624.0,2562.0,Capel_Street,5186.0,Sunday,September,39,12.1,6.4,18.5,0.1,False,89
2015-09-27,15879.0,18731.0,Henry_Street,34610.0,Sunday,September,39,12.1,6.4,18.5,0.1,False,89
2015-09-27,3408.0,2236.0,Mary_Street,5644.0,Sunday,September,39,12.1,6.4,18.5,0.1,False,89
2015-09-27,6649.0,7300.0,O_Connell_St,13949.0,Sunday,September,39,12.1,6.4,18.5,0.1,False,89
2015-09-28,3216.0,2909.0,Capel_Street,6125.0,Monday,September,40,11.1,6.6,18.5,0.1,False,88
2015-09-28,19839.0,24122.0,Henry_Street,43961.0,Monday,September,40,11.1,6.6,18.5,0.1,False,88
2015-09-28,3685.0,2120.0,Mary_Street,5805.0,Monday,September,40,11.1,6.6,18.5,0.1,False,88
2015-09-28,8399.0,10127.0,O_Connell_St,18526.0,Monday,September,40,11.1,6.6,18.5,0.1,False,88
2015-09-29,3500.0,3180.0,Capel_Street,6680.0,Tuesday,September,40,12.9,8.0,18.5,0.1,False,87
2015-09-29,18877.0,22959.0,Henry_Street,41836.0,Tuesday,September,40,12.9,8.0,18.5,0.1,False,87
2015-09-29,3981.0,2063.0,Mary_Street,6044.0,Tuesday,September,40,12.9,8.0,18.5,0.1,False,87
2015-09-29,7951.0,10213.0,O_Connell_St,18164.0,Tuesday,September,40,12.9,8.0,18.5,0.1,False,87
2015-09-30,3585.0,3222.0,Capel_Street,6807.0,Wednesday,September,40,11.6,7.2,15.5,0.1,False,86
2015-09-30,19531.0,22708.0,Henry_Street,42239.0,Wednesday,September,40,11.6,7.2,15.5,0.1,False,86
2015-09-30,3565.0,1499.0,Mary_Street,5064.0,Wednesday,September,40,11.6,7.2,15.5,0.1,False,86
2015-09-30,7838.0,9142.0,O_Connell_St,16980.0,Wednesday,September,40,11.6,7.2,15.5,0.1,False,86
2015-01-10,3750.0,3113.0,Capel_Street,6863.0,Saturday,January,2,6.4,4.6,5.7,0.0,False,349
2015-01-10,22511.0,26907.0,Henry_Street,49418.0,Saturday,January,2,6.4,4.6,5.7,0.0,False,349
2015-01-10,4600.0,2544.0,Mary_Street,7144.0,Saturday,January,2,6.4,4.6,5.7,0.0,False,349
2015-01-10,8772.0,11025.0,O_Connell_St,19797.0,Saturday,January,2,6.4,4.6,5.7,0.0,False,349
2015-02-10,3873.0,3486.0,Capel_Street,7359.0,Tuesday,February,7,2.6,1.8,5.1,0.0,False,318
2015-02-10,21679.0,25624.0,Henry_Street,47303.0,Tuesday,February,7,2.6,1.8,5.1,0.0,False,318
2015-02-10,4474.0,2195.0,Mary_Street,6669.0,Tuesday,February,7,2.6,1.8,5.1,0.0,False,318
2015-02-10,8180.0,10296.0,O_Connell_St,18476.0,Tuesday,February,7,2.6,1.8,5.1,0.0,False,318
2015-03-10,3340.0,3280.0,Capel_Street,6620.0,Tuesday,March,11,5.7,2.1,11.6,0.4,False,290
2015-03-10,22321.0,23240.0,Henry_Street,45561.0,Tuesday,March,11,5.7,2.1,11.6,0.4,False,290
2015-03-10,4482.0,1734.0,Mary_Street,6216.0,Tuesday,March,11,5.7,2.1,11.6,0.4,False,290
2015-03-10,7174.0,9278.0,O_Connell_St,16452.0,Tuesday,March,11,5.7,2.1,11.6,0.4,False,290
2015-04-10,2769.0,2810.0,Capel_Street,5579.0,Friday,April,15,8.9,2.2,16.9,5.4,False,259
2015-04-10,15447.0,18374.0,Henry_Street,33821.0,Friday,April,15,8.9,2.2,16.9,5.4,False,259
2015-04-10,3719.0,1773.0,Mary_Street,5492.0,Friday,April,15,8.9,2.2,16.9,5.4,False,259
2015-04-10,6593.0,7102.0,O_Connell_St,13695.0,Friday,April,15,8.9,2.2,16.9,5.4,False,259
2015-05-10,3158.0,2994.0,Capel_Street,6152.0,Sunday,May,19,12.9,9.3,16.8,0.7,False,229
2015-05-10,18057.0,19902.0,Henry_Street,37959.0,Sunday,May,19,12.9,9.3,16.8,0.7,False,229
2015-05-10,3654.0,1072.0,Mary_Street,4726.0,Sunday,May,19,12.9,9.3,16.8,0.7,False,229
2015-05-10,7812.0,7556.0,O_Connell_St,15368.0,Sunday,May,19,12.9,9.3,16.8,0.7,False,229
2015-06-10,3173.0,3002.0,Capel_Street,6175.0,Wednesday,June,24,11.0,5.5,17.4,0.0,False,198
2015-06-10,20579.0,22160.0,Henry_Street,42981.0,Wednesday,June,24,11.0,5.5,17.4,0.0,False,198
2015-06-10,3330.0,925.0,Mary_Street,4255.0,Wednesday,June,24,11.0,5.5,17.4,0.0,False,198
2015-06-10,8211.0,8941.0,O_Connell_St,17152.0,Wednesday,June,24,11.0,5.5,17.4,0.0,False,198
2015-07-10,3672.0,3138.0,Capel_Street,6810.0,Friday,July,28,17.2,14.1,21.2,0.0,False,168
2015-07-10,50484.0,0.0,Henry_Street,50484.0,Friday,July,28,17.2,14.1,21.2,0.0,False,168
2015-07-10,4060.0,1840.0,Mary_Street,5900.0,Friday,July,28,17.2,14.1,21.2,0.0,False,168
2015-07-10,7752.0,10265.0,O_Connell_St,18017.0,Friday,July,28,17.2,14.1,21.2,0.0,False,168
2015-08-10,3413.0,3247.0,Capel_Street,6660.0,Monday,August,33,15.6,14.5,20.3,0.2,False,137
2015-08-10,58364.0,0.0,Henry_Street,58364.0,Monday,August,33,15.6,14.5,20.3,0.2,False,137
2015-08-10,4605.0,2224.0,Mary_Street,6829.0,Monday,August,33,15.6,14.5,20.3,0.2,False,137
2015-08-10,9031.0,11454.0,O_Connell_St,20485.0,Monday,August,33,15.6,14.5,20.3,0.2,False,137
2015-09-10,3417.0,3491.0,Capel_Street,6908.0,Thursday,September,37,14.3,9.4,18.7,0.0,False,106
2015-09-10,20144.0,28175.0,Henry_Street,48319.0,Thursday,September,37,14.3,9.4,18.7,0.0,False,106
2015-09-10,4763.0,1727.0,Mary_Street,6490.0,Thursday,September,37,14.3,9.4,18.7,0.0,False,106
2015-09-10,10792.0,6130.0,O_Connell_St,16922.0,Thursday,September,37,14.3,9.4,18.7,0.0,False,106
2015-10-10,3490.0,3377.0,Capel_Street,6867.0,Saturday,October,41,11.8,9.2,14.4,0.0,False,76
2015-10-10,70189.0,255.0,Henry_Street,70444.0,Saturday,October,41,11.8,9.2,14.4,0.0,False,76
2015-10-10,5034.0,1766.0,Mary_Street,6800.0,Saturday,October,41,11.8,9.2,14.4,0.0,False,76
2015-10-10,8263.0,8917.0,O_Connell_St,17180.0,Saturday,October,41,11.8,9.2,14.4,0.0,False,76
2015-11-10,2493.0,2408.0,Capel_Street,4901.0,Tuesday,November,46,15.7,12.5,17.7,6.5,False,45
2015-11-10,51429.0,0.0,Henry_Street,51429.0,Tuesday,November,46,15.7,12.5,17.7,6.5,False,45
2015-11-10,3461.0,1271.0,Mary_Street,4732.0,Tuesday,November,46,15.7,12.5,17.7,6.5,False,45
2015-11-10,6651.0,7374.0,O_Connell_St,14025.0,Tuesday,November,46,15.7,12.5,17.7,6.5,False,45
2015-12-10,3388.0,2802.0,Capel_Street,6190.0,Thursday,December,50,6.7,5.4,7.7,3.2,False,15
2015-12-10,21104.0,22369.0,Henry_Street,43473.0,Thursday,December,50,6.7,5.4,7.7,3.2,False,15
2015-12-10,3996.0,1731.0,Mary_Street,5727.0,Thursday,December,50,6.7,5.4,7.7,3.2,False,15
2015-12-10,7490.0,9920.0,O_Connell_St,17410.0,Thursday,December,50,6.7,5.4,7.7,3.2,False,15
2015-10-13,3355.0,3142.0,Capel_Street,6497.0,Tuesday,October,42,6.2,2.1,13.8,0.0,False,73
2015-10-13,20298.0,21933.0,Henry_Street,42231.0,Tuesday,October,42,6.2,2.1,13.8,0.0,False,73
2015-10-13,3994.0,2146.0,Mary_Street,6140.0,Tuesday,October,42,6.2,2.1,13.8,0.0,False,73
2015-10-13,7960.0,9208.0,O_Connell_St,17168.0,Tuesday,October,42,6.2,2.1,13.8,0.0,False,73
2015-10-14,3199.0,3283.0,Capel_Street,6482.0,Wednesday,October,42,6.3,2.6,12.3,0.0,False,72
2015-10-14,21524.0,23808.0,Henry_Street,45332.0,Wednesday,October,42,6.3,2.6,12.3,0.0,False,72
2015-10-14,4353.0,2033.0,Mary_Street,6386.0,Wednesday,October,42,6.3,2.6,12.3,0.0,False,72
2015-10-14,9242.0,10176.0,O_Connell_St,19418.0,Wednesday,October,42,6.3,2.6,12.3,0.0,False,72
2015-10-15,3495.0,3114.0,Capel_Street,6609.0,Thursday,October,42,7.2,1.5,13.2,0.0,False,71
2015-10-15,23097.0,26163.0,Henry_Street,49260.0,Thursday,October,42,7.2,1.5,13.2,0.0,False,71
2015-10-15,4430.0,2525.0,Mary_Street,6955.0,Thursday,October,42,7.2,1.5,13.2,0.0,False,71
2015-10-15,8633.0,10592.0,O_Connell_St,19225.0,Thursday,October,42,7.2,1.5,13.2,0.0,False,71
2015-10-16,3870.0,3130.0,Capel_Street,7000.0,Friday,October,42,8.1,2.6,14.0,0.1,False,70
2015-10-16,22687.0,25305.0,Henry_Street,47992.0,Friday,October,42,8.1,2.6,14.0,0.1,False,70
2015-10-16,4308.0,2259.0,Mary_Street,6567.0,Friday,October,42,8.1,2.6,14.0,0.1,False,70
2015-10-16,8820.0,11040.0,O_Connell_St,19860.0,Friday,October,42,8.1,2.6,14.0,0.1,False,70
2015-10-17,3209.0,2958.0,Capel_Street,6167.0,Saturday,October,42,9.9,7.0,12.7,0.0,False,69
2015-10-17,21765.0,25380.0,Henry_Street,47145.0,Saturday,October,42,9.9,7.0,12.7,0.0,False,69
2015-10-17,4999.0,2541.0,Mary_Street,7540.0,Saturday,October,42,9.9,7.0,12.7,0.0,False,69
2015-10-17,7811.0,9620.0,O_Connell_St,17431.0,Saturday,October,42,9.9,7.0,12.7,0.0,False,69
2015-10-18,2292.0,2468.0,Capel_Street,4760.0,Sunday,October,42,10.2,8.4,12.2,2.1,False,68
2015-10-18,14240.0,15973.0,Henry_Street,30213.0,Sunday,October,42,10.2,8.4,12.2,2.1,False,68
2015-10-18,3339.0,1329.0,Mary_Street,4668.0,Sunday,October,42,10.2,8.4,12.2,2.1,False,68
2015-10-18,6113.0,6483.0,O_Connell_St,12596.0,Sunday,October,42,10.2,8.4,12.2,2.1,False,68
2015-10-19,3184.0,3010.0,Capel_Street,6194.0,Monday,October,43,10.1,9.5,12.7,0.0,False,67
2015-10-19,21544.0,21952.0,Henry_Street,43496.0,Monday,October,43,10.1,9.5,12.7,0.0,False,67
2015-10-19,4149.0,1115.0,Mary_Street,5264.0,Monday,October,43,10.1,9.5,12.7,0.0,False,67
2015-10-19,8161.0,9657.0,O_Connell_St,17818.0,Monday,October,43,10.1,9.5,12.7,0.0,False,67
2015-10-20,3013.0,3019.0,Capel_Street,6032.0,Tuesday,October,43,9.5,5.3,14.3,4.8,False,66
2015-10-20,21061.0,21440.0,Henry_Street,42501.0,Tuesday,October,43,9.5,5.3,14.3,4.8,False,66
2015-10-20,3937.0,1184.0,Mary_Street,5121.0,Tuesday,October,43,9.5,5.3,14.3,4.8,False,66
2015-10-20,8079.0,7442.0,O_Connell_St,15521.0,Tuesday,October,43,9.5,5.3,14.3,4.8,False,66
